feature_name,importance_gain,importance_split
last3_D_141_sum,5.42052800655365,1.6
last6_D_70_max,5.417121958732605,2.0
diff_S_17_std,5.416242027282715,1.0
last6_D_76_sum,5.415579986572266,1.0
diff_D_131_max,5.411207962036133,0.8
last6_D_53_sum,5.405509972572327,1.8
last3_D_112_std,5.395700001716614,1.6
last3_R_11_sum,5.395445966720581,2.0
oneHot_D_117_600.0_mean,5.3890199899673465,2.0
last3_diff_D_41_max,5.384995985031128,1.0
last3_oneHot_D_64_2_mean,5.38415560722351,1.8
last3_diff_D_45_max,5.378577792644501,2.4
last3_B_20_max,5.3680623233318325,2.4
diff_B_29_last,5.354800081253051,1.6
B_3_min,5.330972027778626,1.8
oneHot_D_117_500.0_std,5.309410047531128,1.8
B_12_min,5.2878783464431764,2.0
diff_S_25_last,5.2697340726852415,1.6
D_69_sum,5.2681639909744264,2.0
diff_D_65_last,5.266668081283569,1.2
diff_D_91_min,5.258075952529907,2.0
last3_diff_B_20_min,5.253996586799621,2.0
last6_D_78_std,5.228331995010376,1.8
last3_R_11_mean,5.219648003578186,1.8
last3_diff_D_70_std,5.217975741624832,2.4
last6_D_49_std,5.186796045303344,1.6
oneHot_B_30_100.0_sum,5.16732042003423,2.0
diff_S_6_mean,5.12878999710083,1.0
diff_D_112_sum,5.099464082717896,1.0
diff_D_141_std,5.08661003112793,1.6
ym_rank_D_125_mean,5.053044009208679,2.2
oneHot_B_30_100.0_last,5.038536608219147,1.8
last3_oneHot_D_117_400.0_sum,5.029602026939392,1.6
last3_oneHot_B_38_200.0_std,5.028055930137635,1.6
D_80_last,5.023779185861349,2.4
last3_D_142_std,5.000780010223389,1.4
diff_D_69_max,4.989822101593018,1.2
last6_D_42_std,4.984993982315063,1.2
ym_rank_S_18_std,4.970709896087646,1.6
last6_B_22_std,4.950452041625977,1.6
last3_oneHot_D_64_0_sum,4.921849036216736,2.4
last3_D_49_sum,4.916209983825683,1.0
last3_D_79_mean,4.902662038803101,1.0
diff_B_33_sum,4.894683980941773,1.4
ym_rank_S_16_mean,4.853761959075928,1.0
ym_rank_D_94_sum,4.836360311508178,0.4
D_76_mean,4.8313820362091064,1.6
D_91_std,4.81543996334076,1.6
diff_D_76_last,4.807390093803406,1.0
ym_rank_R_14_min,4.8055500268936155,1.6
last3_diff_S_26_min,4.803980737924576,1.8
B_17_max,4.789439934492111,2.0
diff_D_113_mean,4.784552001953125,1.6
B_29_last,4.778438019752502,1.4
last6_D_145_mean,4.777566003799438,1.4
ym_rank_R_7_std,4.773035907745362,0.8
last3_diff_D_132_max,4.770355916023254,1.4
R_4_std,4.761748051643371,1.2
rank_D_123_last,4.757140016555786,1.8
rank_D_83_last,4.754687976837158,1.0
diff_B_21_max,4.715689945220947,1.2
rank_D_144_last,4.708873605728149,1.6
last3_diff_R_27_mean,4.707778024673462,1.6
last6_D_132_max,4.707716155052185,1.4
D_68_nunique,4.707342636585236,2.2
diff_D_128_sum,4.697428011894226,1.8
ym_rank_R_20_min,4.682404088973999,1.6
last3_oneHot_D_64_2_sum,4.679252004623413,1.6
last3_oneHot_B_38_100.0_mean,4.678042030334472,1.8
last6_D_107_max,4.677876019477845,1.4
D_65_last,4.676082038879395,0.6
diff_D_49_std,4.670315980911255,1.6
oneHot_D_68_400.0_std,4.663191962242126,1.8
ym_rank_R_14_last,4.656722092628479,1.6
diff_D_106_max,4.652525925636292,1.4
last3_S_6_mean,4.638102203607559,2.2
ym_rank_D_65_max,4.6368059635162355,1.4
last3_D_131_sum,4.623666000366211,0.8
last6_S_27_min,4.623023018240929,2.0
last3_oneHot_D_120_0.0_sum,4.620051980018616,1.4
rank_D_133_last,4.613674020767212,1.6
B_15_mean,4.612150430679321,2.0
rank_D_132_last,4.589018058776856,1.4
last3_oneHot_B_30_100.0_mean,4.5862359523773195,0.8
last3_diff_D_75_min,4.5754324197769165,2.2
last3_diff_D_51_sum,4.5592979192733765,1.4
last3_B_22_max,4.558609962463379,0.4
oneHot_D_117_600.0_sum,4.5557499647140505,1.6
diff_R_2_mean,4.551909875869751,1.0
ym_rank_R_26_std,4.537519931793213,1.2
last6_B_26_sum,4.532604050636292,1.6
diff_D_54_min,4.527138018608094,1.0
rank_D_103_last,4.522307991981506,1.8
last6_D_132_min,4.515738010406494,1.4
diff_B_29_max,4.494082117080689,1.2
S_16_mean,4.484270000457764,1.2
last6_B_33_sum,4.4755261719226835,2.4
last3_diff_S_25_mean,4.461561989784241,1.4
oneHot_D_64_3_std,4.447250080108643,1.2
ym_rank_D_142_last,4.443597960472107,1.2
R_7_std,4.438883876800537,0.4
last3_B_22_std,4.4378159761428835,1.2
last3_diff_P_4_min,4.436672019958496,1.6
diff_D_44_last,4.4338280200958256,1.8
last3_diff_D_106_std,4.427406072616577,1.2
D_70_last,4.419244027137756,1.6
last6_R_10_max,4.410319995880127,0.8
B_33_mean,4.383841130137443,2.6
last3_D_132_mean,4.372574043273926,1.2
D_49_sum,4.356142044067383,1.6
diff_R_3_last,4.353310060501099,1.0
D_76_std,4.346643197536468,1.2
oneHot_D_63_3_sum,4.3340900182724,2.0
last3_oneHot_B_38_300.0_std,4.3332939624786375,1.2
last3_D_117_nunique,4.32634596824646,1.4
ym_rank_D_141_max,4.3117360830307,1.4
D_72_sum,4.299476051330567,1.0
diff_D_78_max,4.285914015769959,1.4
last3_oneHot_D_114_0.0_sum,4.283140039443969,1.2
diff_D_91_std,4.282206034660339,1.6
ym_rank_D_91_std,4.2788880348205565,1.4
oneHot_D_64_0_last,4.272607970237732,1.4
last3_D_76_sum,4.268825960159302,1.2
D_127_std,4.26812002658844,1.4
ym_rank_D_94_min,4.26703987121582,0.2
diff_S_23_sum,4.264277935028076,1.2
last6_B_18_max,4.260608339309693,1.0
ym_rank_D_82_sum,4.2597050130367276,1.8
D_123_std,4.2591299533844,1.8
R_13_std,4.24804801940918,0.4
last6_D_145_std,4.237885999679565,1.2
diff_D_122_max,4.236235952377319,1.6
D_141_last,4.2344979524612425,1.8
D_120_last,4.2309860467910765,1.2
diff_D_78_sum,4.224679946899414,0.2
oneHot_B_38_100.0_mean,4.22399001121521,1.4
ym_rank_S_19_sum,4.174380111694336,0.2
last6_D_131_min,4.15446400642395,1.0
last3_D_107_min,4.152050018310547,1.8
diff_D_69_min,4.147572016716003,1.4
last6_B_33_std,4.137568414211273,2.0
D_78_max,4.131745934486389,1.4
last3_B_22_sum,4.130791783332825,1.4
ym_rank_R_8_mean,4.111534804105759,1.2
diff_D_50_sum,4.109726703166961,2.0
last3_D_131_min,4.105590009689331,1.0
last3_diff_B_29_std,4.102428933605552,1.4
last3_oneHot_D_68_400.0_sum,4.078349995613098,1.2
last3_diff_R_1_max,4.0341880321502686,0.8
ym_rank_D_142_max,4.028642058372498,1.6
oneHot_D_68_300.0_sum,4.025809979438781,1.2
D_72_std,4.014071941375732,1.4
ym_rank_R_9_max,4.012875938415528,1.2
last3_diff_R_10_std,4.00952000617981,1.2
last3_diff_D_65_max,4.008268070220947,0.4
last3_D_79_max,3.9869519233703614,0.8
ym_rank_R_26_last,3.9848639488220217,1.0
rank_D_76_last,3.9714601039886475,0.8
rank_D_69_last,3.9689242839813232,1.4
R_16_max,3.966224026679993,1.4
last6_D_103_sum,3.9584901928901672,1.6
ym_rank_D_142_std,3.95494601726532,1.4
diff_D_142_last,3.938755965232849,1.4
last6_D_142_min,3.938241958618164,0.6
D_76_max,3.937046003341675,1.2
D_129_max,3.9312719821929933,1.2
oneHot_D_117_400.0_last,3.9221739768981934,1.0
last3_diff_D_142_max,3.9136140823364256,1.0
diff_R_2_sum,3.896674060821533,0.6
last6_D_106_mean,3.8948238849639893,0.6
last6_D_104_max,3.884958600997925,2.0
last3_diff_D_70_min,3.877418577671051,1.8
diff_D_104_min,3.8706320345401766,1.8
last3_D_142_max,3.8602561473846437,1.0
diff_D_112_max,3.856683945655823,1.2
last3_R_1_min,3.8539920806884767,0.8
B_8_max,3.8537953570485115,1.6
last3_diff_R_11_min,3.8477780342102053,1.4
D_129_min,3.8394179344177246,1.4
rank_R_25_last,3.837062120437622,0.4
last3_diff_R_3_min,3.834308052062988,1.2
last6_P_4_max,3.8176200866699217,0.2
last6_R_27_std,3.8108320474624633,1.2
D_123_sum,3.794595956802368,1.2
rank_R_28_last,3.787739944458008,0.2
D_107_min,3.776174986362457,2.2
last3_diff_D_107_min,3.7738699913024902,1.4
diff_D_142_std,3.7533689975738525,1.8
last3_B_8_min,3.7433560132980346,1.4
diff_D_71_min,3.736083984375,1.4
diff_D_127_std,3.724519968032837,1.4
oneHot_B_30_100.0_std,3.72221976518631,1.8
last3_diff_D_51_max,3.717256045341492,1.4
last3_diff_D_41_min,3.693988013267517,1.2
last3_diff_R_3_mean,3.687368106842041,1.4
diff_D_128_min,3.6794455885887145,1.6
oneHot_D_68_300.0_mean,3.67562198638916,1.2
last3_D_79_sum,3.6743999481201173,0.2
last3_diff_D_112_max,3.6730420112609865,1.2
ym_rank_R_8_max,3.6566999435424803,0.4
D_103_std,3.6326419591903685,1.2
last3_diff_S_26_max,3.6320240020751955,1.4
diff_S_6_max,3.631670045852661,0.8
D_129_last,3.622447967529297,0.6
last6_B_22_max,3.6217499494552614,1.4
ym_rank_D_127_std,3.601309967041016,1.2
last3_D_45_std,3.5954643726348876,1.6
last6_R_3_min,3.586691951751709,1.6
R_6_last,3.5819400787353515,0.2
diff_B_29_std,3.5810484170913695,1.6
last3_D_82_mean,3.575898003578186,1.6
ym_rank_B_29_sum,3.5643140077590942,1.4
oneHot_D_117_200.0_std,3.562686061859131,1.0
last3_diff_D_119_min,3.562551808357239,1.8
diff_D_142_max,3.5614500761032106,1.0
oneHot_D_117_400.0_std,3.560979986190796,1.2
last3_R_10_max,3.557317924499512,1.0
last6_B_29_min,3.5545774102211,1.2
diff_D_145_max,3.5528820037841795,0.8
last6_D_125_std,3.5519959926605225,1.0
last6_D_130_mean,3.5492157459259035,1.6
D_76_min,3.527082014083862,1.2
D_72_max,3.5245880126953124,0.8
D_127_mean,3.522250032424927,1.0
diff_R_27_max,3.5220480442047117,1.2
diff_D_107_sum,3.485371947288513,1.2
rank_B_21_last,3.4778298258781435,1.2
last6_B_15_max,3.466258442401886,1.4
ym_rank_B_22_mean,3.461714971065521,1.4
last3_diff_B_19_min,3.459645986557007,1.0
ym_rank_B_21_max,3.4573120355606077,1.0
rank_D_106_last,3.4526408076286317,1.2
rank_R_6_last,3.4481919765472413,1.0
ym_rank_D_76_mean,3.447148013114929,0.8
D_76_sum,3.4123779296875,0.8
diff_D_80_mean,3.4012402296066284,1.4
last3_D_128_std,3.3896440744400023,1.2
last3_oneHot_B_38_200.0_mean,3.384540057182312,1.2
last3_B_33_sum,3.360103940963745,1.0
D_142_last,3.359142017364502,1.0
S_9_min,3.352857995033264,1.2
last3_D_129_sum,3.351811397075653,1.8
last3_D_41_min,3.343843936920166,1.0
last3_oneHot_D_126_100.0_sum,3.3235999584197997,1.4
diff_D_131_std,3.312168025970459,1.2
last3_R_6_max,3.310091972351074,0.4
last3_D_82_std,3.305386018753052,0.6
ym_rank_R_4_mean,3.301383876800537,0.6
last6_B_22_sum,3.2890629440546038,1.8
last6_D_106_std,3.2772119998931886,0.8
ym_rank_D_41_max,3.2705056428909303,1.8
ym_rank_D_145_max,3.240115928649902,1.0
rank_B_41_last,3.239462438225746,0.8
last3_D_70_std,3.2380433917045592,1.6
last3_diff_B_22_std,3.2043339252471923,1.0
last3_D_129_mean,3.202573609352112,1.2
R_10_max,3.192933988571167,0.4
last6_D_141_mean,3.1924760341644287,1.0
ym_rank_D_103_std,3.188416004180908,1.0
B_15_min,3.1875279426574705,0.8
last3_S_6_max,3.1771939277648924,1.0
diff_R_4_std,3.1555699825286867,0.8
D_64_nunique,3.144032025337219,1.0
last6_D_133_sum,3.1373739719390867,1.0
last3_B_33_mean,3.1310200691223145,1.0
last3_D_70_min,3.111490035057068,1.0
last3_diff_D_49_max,3.107943964004517,0.8
ym_rank_D_143_max,3.09618604183197,0.8
last3_diff_D_107_sum,3.085923957824707,1.0
D_128_max,3.083870828151703,1.6
last6_D_41_min,3.07932596206665,0.6
last3_diff_D_47_min,3.070847988128662,1.4
diff_D_106_std,3.0671579837799072,0.6
diff_D_65_sum,3.0480319023132325,0.6
B_26_last,3.0383140563964846,0.6
D_79_sum,3.0338939666748046,0.8
R_10_last,3.0229400634765624,0.2
diff_P_4_sum,3.017943489551544,1.0
last6_D_141_std,3.0159780025482177,1.2
last3_diff_D_142_min,2.98785605430603,0.8
last3_oneHot_D_68_600.0_mean,2.9849700212478636,1.2
R_4_sum,2.9771880149841308,0.6
diff_B_32_std,2.9711560249328612,0.8
D_141_max,2.965302014350891,1.0
last3_D_103_min,2.9642540216445923,1.0
last3_oneHot_D_68_500.0_mean,2.9475085973739623,1.4
diff_D_131_min,2.9443920135498045,0.6
S_26_min,2.933068037033081,0.6
last3_D_66_nunique,2.911762022972107,1.0
last3_diff_D_51_mean,2.9106460332870485,1.0
last3_D_79_min,2.9024580001831053,0.6
diff_D_142_mean,2.8993279933929443,0.8
D_79_last,2.895639991760254,0.2
last3_diff_D_70_max,2.8947000026702883,0.8
last6_D_142_mean,2.8818259239196777,0.8
D_127_sum,2.8816420316696165,1.2
last3_S_6_std,2.8668659925460815,0.8
oneHot_D_64_2_std,2.859183979034424,1.2
last3_D_49_std,2.8587679862976074,0.8
diff_D_113_sum,2.848806047439575,0.8
diff_D_65_mean,2.844892072677612,0.8
diff_S_9_last,2.8371920347213746,1.0
last6_D_49_max,2.821925950050354,0.8
B_29_mean,2.8217502675950525,1.0
diff_D_132_min,2.821082019805908,0.8
last3_diff_D_131_std,2.821035957336426,0.6
D_92_mean,2.8114103779196737,0.8
D_141_mean,2.8039299964904787,1.2
last3_diff_R_27_min,2.80010404586792,0.8
diff_D_80_min,2.790762171149254,1.8
diff_R_4_max,2.7895839691162108,0.4
last3_oneHot_D_66_100.0_mean,2.7879600048065187,0.8
ym_rank_D_76_last,2.780132031440735,1.0
diff_D_125_std,2.7778317265212538,1.2
last6_D_145_max,2.771214008331299,1.0
rank_D_94_last,2.771157944202423,0.4
D_131_min,2.76381196975708,0.6
ym_rank_D_106_std,2.7580880165100097,1.0
R_7_mean,2.754132080078125,0.4
D_145_std,2.745982027053833,1.0
last6_P_4_mean,2.7458460330963135,0.8
D_79_max,2.739408040046692,1.0
ym_rank_D_92_mean,2.7367039918899536,1.2
diff_D_53_sum,2.7355140209198,0.6
diff_R_16_last,2.7236680030822753,0.6
oneHot_D_68_500.0_last,2.706999921798706,1.0
diff_R_5_max,2.7058939933776855,0.8
ym_rank_R_6_max,2.705371952056885,0.4
S_6_max,2.6990959644317627,1.0
D_82_mean,2.698200786113739,1.2
ym_rank_D_69_std,2.694608044624329,0.8
oneHot_D_64_0_std,2.6820680141448974,0.8
D_92_sum,2.6732039928436278,0.6
diff_B_33_max,2.6633219957351684,1.0
last6_R_10_sum,2.6546599864959717,0.8
R_12_std,2.6438199520111083,0.6
oneHot_D_68_400.0_last,2.6403680086135863,0.8
D_145_sum,2.6370239734649656,1.0
D_125_mean,2.62044215798378,1.4
ym_rank_D_76_min,2.6118160247802735,0.6
ym_rank_B_15_min,2.610912036895752,1.0
rank_R_10_last,2.6088860034942627,1.0
last6_D_84_mean,2.605174016952515,1.0
S_13_min,2.603765916824341,0.8
D_141_sum,2.5836440086364747,0.8
D_106_last,2.5778979778289797,0.8
ym_rank_D_125_std,2.5760120391845702,1.2
last3_R_26_min,2.5727919816970823,0.8
diff_D_125_min,2.572358012199402,1.0
rank_B_24_last,2.5694860458374023,0.4
last3_diff_S_6_mean,2.5688080310821535,0.6
last3_S_13_min,2.5572724103927613,1.6
last6_D_129_max,2.549870014190674,0.6
ym_rank_R_26_sum,2.549582004547119,0.8
ym_rank_D_112_max,2.5421390533447266,1.0
diff_D_78_last,2.533619999885559,1.0
diff_R_6_min,2.529122018814087,1.0
oneHot_D_126_100.0_last,2.5239940166473387,0.8
last6_B_8_max,2.5136579513549804,0.8
last3_diff_D_107_mean,2.5105239868164064,0.8
D_131_last,2.4699487686157227,0.8
diff_B_15_sum,2.469486045837402,0.8
D_130_max,2.4685194432735442,1.2
last3_diff_S_6_min,2.4653600692749023,0.6
diff_B_26_min,2.4642239570617677,0.6
ym_rank_D_142_min,2.440693998336792,0.6
diff_R_10_last,2.4286380290985106,1.0
R_8_mean,2.4165340423583985,0.6
last3_diff_D_91_min,2.4120580196380614,0.6
diff_R_12_std,2.405847978591919,0.6
last6_D_82_min,2.4044540405273436,0.8
diff_D_132_sum,2.3960540771484373,0.4
last3_oneHot_D_63_0_sum,2.394667959213257,0.8
last3_B_30_nunique,2.3883039712905885,0.8
last6_D_130_sum,2.3846183937974272,1.6
last6_B_33_mean,2.3762279748916626,1.2
ym_rank_D_106_sum,2.367338037490845,0.8
diff_R_26_last,2.3458720207214356,1.0
last3_R_10_mean,2.321820044517517,0.8
ym_rank_B_32_std,2.3187179803848266,0.8
last3_D_76_max,2.3161580085754396,0.8
diff_B_33_min,2.30266797542572,0.6
last6_D_70_min,2.3012619972229005,1.2
last3_diff_D_113_std,2.2997280597686767,0.8
D_91_mean,2.2968120098114015,1.0
D_103_last,2.2944820404052733,1.0
ym_rank_D_82_std,2.2931479454040526,1.2
last3_B_22_mean,2.283904027938843,0.8
last6_D_72_max,2.275518035888672,0.8
rank_D_84_last,2.2753264218568803,1.0
D_78_sum,2.2724400043487547,0.8
ym_rank_R_8_std,2.267163944244385,0.4
last3_diff_D_65_mean,2.265403985977173,0.8
D_142_min,2.265026021003723,1.0
diff_D_78_min,2.2583319664001467,0.8
last3_diff_R_6_max,2.2474380016326903,0.8
rank_D_86_last,2.2424800872802733,0.2
oneHot_D_66_100.0_last,2.2403940200805663,0.8
last3_diff_D_133_mean,2.2272719860076906,0.6
ym_rank_D_82_max,2.218711996078491,0.8
oneHot_D_66_100.0_sum,2.218004035949707,0.8
last3_D_82_sum,2.2008659839630127,0.6
diff_R_1_last,2.188506031036377,0.8
ym_rank_B_29_std,2.1847779750823975,0.8
last6_D_143_min,2.1779119968414307,0.6
last6_R_20_max,2.169186019897461,0.4
last3_oneHot_D_117_400.0_std,2.1673880100250242,0.8
R_10_mean,2.151391530036926,1.0
last6_D_80_min,2.145192003250122,0.8
rank_D_54_last,2.1387019634246824,0.4
last3_diff_R_2_max,2.135937976837158,0.4
D_141_std,2.130002021789551,0.6
R_6_mean,2.126519966125488,0.2
R_3_min,2.1111980438232423,0.6
diff_D_106_last,2.1099600791931152,0.4
D_82_max,2.1004435777664185,1.0
last3_diff_D_51_min,2.0929940223693846,0.6
last3_D_132_sum,2.092617964744568,0.6
last3_B_20_mean,2.0907540142536165,1.2
R_12_sum,2.0785979986190797,0.6
diff_D_142_min,2.0712499618530273,0.4
ym_rank_D_123_mean,2.0656219720840454,0.8
last6_D_79_min,2.059199905395508,0.2
D_127_max,2.0533380031585695,0.6
B_15_max,2.051183986663818,0.6
last3_diff_B_33_std,2.0417500019073485,0.8
diff_D_79_std,2.0381935477256774,0.8
R_8_max,2.0349220275878905,0.4
diff_D_49_last,2.0174659729003905,0.4
R_20_mean,1.998203945159912,0.4
oneHot_D_114_0.0_std,1.9955491900444031,1.0
oneHot_D_63_0_sum,1.9936339855194092,0.6
last3_diff_D_145_std,1.9895820140838623,0.6
last3_B_22_min,1.9882140159606934,0.6
diff_D_76_mean,1.9858959674835206,0.6
D_92_std,1.9811060428619385,0.8
D_92_last,1.9640960216522216,0.4
rank_D_129_last,1.9545832127332687,1.2
rank_D_92_last,1.9440880179405213,1.0
D_51_min,1.9420683622360229,1.0
last3_D_144_max,1.939046025276184,0.6
last3_D_133_min,1.9369719982147218,0.4
last3_oneHot_D_68_400.0_mean,1.9354300498962402,0.6
last6_R_6_sum,1.9352519989013672,0.6
last3_oneHot_B_38_400.0_sum,1.912898015975952,0.6
diff_R_5_std,1.9109660148620606,0.6
D_82_min,1.9109133958816529,1.0
diff_D_80_last,1.907010006904602,0.8
diff_D_81_max,1.8987700462341308,0.4
S_17_sum,1.8972339630126953,0.4
ym_rank_D_72_mean,1.896750020980835,0.6
last3_diff_D_80_min,1.893504023551941,0.8
last3_D_145_mean,1.8861040353775025,0.6
last3_D_132_std,1.8793299674987793,0.6
last3_diff_R_27_max,1.871452021598816,0.6
diff_D_103_std,1.867629599571228,0.8
rank_R_5_last,1.8465319633483888,0.4
last3_D_142_sum,1.8451800346374512,0.6
D_125_sum,1.8446298003196717,0.8
diff_P_4_mean,1.842016053199768,0.8
last6_D_106_sum,1.8404359817504883,0.2
diff_B_15_max,1.8403800010681153,0.6
oneHot_D_63_3_mean,1.828062355518341,0.8
D_145_min,1.8252940416336059,0.6
last3_D_82_min,1.8248220443725587,0.8
ym_rank_D_82_last,1.8247692227363586,0.8
ym_rank_D_91_max,1.8203800201416016,0.6
last3_diff_D_142_std,1.8103540182113647,0.6
last3_diff_S_25_min,1.807152783870697,0.8
diff_D_92_std,1.8046040058135986,0.6
ym_rank_D_72_std,1.7921079635620116,0.2
S_16_std,1.7913740158081055,0.4
last3_oneHot_D_117_-100.0_std,1.7898199796676635,0.6
diff_D_81_mean,1.789437961578369,0.4
ym_rank_D_127_mean,1.7891300201416016,0.4
last6_D_79_mean,1.7772980213165284,0.4
diff_D_141_sum,1.7724639892578125,0.4
last3_oneHot_D_68_500.0_sum,1.7691614419221877,1.0
last6_D_139_max,1.7683939933776855,0.4
diff_D_71_max,1.747849988937378,0.8
last6_D_79_sum,1.745516014099121,0.2
last6_D_113_std,1.7442100048065186,0.8
ym_rank_D_133_std,1.7399200439453124,0.4
diff_D_82_last,1.729610013961792,0.4
ym_rank_D_49_sum,1.729527997970581,0.6
last6_S_6_max,1.693482220172882,0.6
rank_R_9_last,1.6904800415039063,0.4
last3_oneHot_D_126_0.0_sum,1.6874519824981689,0.6
last6_B_15_mean,1.6814719676971435,0.8
diff_D_52_min,1.6719179630279541,0.6
last3_diff_R_7_std,1.6679679870605468,0.4
rank_S_18_last,1.6678979396820068,0.4
D_133_mean,1.6636080265045166,0.6
last3_diff_D_50_sum,1.6539959907531738,0.6
D_66_nunique,1.6494699954986571,0.6
oneHot_D_68_600.0_last,1.641158777475357,0.8
last3_diff_D_106_min,1.632781410217285,0.8
last3_D_84_mean,1.624799919128418,0.2
last6_R_26_mean,1.6230979681015014,0.6
last3_D_113_std,1.6223620414733886,0.6
last3_diff_D_107_max,1.6201640129089356,0.4
D_145_max,1.6158780097961425,0.6
ym_rank_R_14_std,1.6140159606933593,0.2
diff_D_135_std,1.6070260047912597,0.4
last6_D_133_min,1.603831958770752,0.6
diff_B_22_min,1.602606201171875,0.8
last6_D_142_max,1.5997040271759033,0.4
rank_D_82_last,1.5992676973342896,0.8
last3_D_103_sum,1.585847222805023,1.0
diff_R_15_std,1.5804100275039672,0.4
last3_D_129_max,1.5789953947067261,0.8
diff_B_19_sum,1.5789140224456788,0.6
oneHot_B_38_100.0_last,1.5652359962463378,0.4
diff_D_81_std,1.563375997543335,0.4
last3_R_26_max,1.555445957183838,0.6
last3_D_131_mean,1.5541839599609375,0.4
diff_R_12_max,1.5466259479522706,0.4
last3_D_145_max,1.5409600257873535,0.4
last6_R_12_sum,1.5139900207519532,0.6
D_92_max,1.5080259561538696,0.6
B_24_std,1.5056920051574707,0.2
R_20_max,1.5020919799804688,0.4
diff_D_47_max,1.4940899848937987,0.6
last3_B_26_max,1.492714023590088,0.2
last3_D_91_max,1.4902560234069824,0.4
rank_D_109_last,1.4878867983818054,0.4
last6_D_133_mean,1.4852500438690186,0.6
last3_D_144_sum,1.4838199615478516,0.4
rank_R_13_last,1.48025803565979,0.4
oneHot_D_120_0.0_last,1.4540699958801269,0.2
last3_diff_D_132_mean,1.4479840278625489,0.4
D_79_std,1.4468200206756592,0.4
last6_D_133_max,1.4456220149993897,0.6
last3_R_26_mean,1.4305319786071777,0.2
last6_R_12_std,1.4221579551696777,0.2
diff_D_82_std,1.4155200004577637,0.4
R_13_mean,1.4153360366821288,0.4
diff_R_15_max,1.4039999961853027,0.2
last3_D_127_max,1.400324010848999,0.4
diff_R_14_max,1.3969499588012695,0.2
diff_R_16_sum,1.3922160148620606,0.6
rank_R_12_last,1.3856460094451903,0.4
last3_diff_D_42_mean,1.3743459701538085,0.4
last6_D_145_sum,1.3660019874572753,0.2
B_24_max,1.3626319885253906,0.2
ym_rank_D_142_sum,1.3539920330047608,0.6
last3_diff_D_142_sum,1.3453520298004151,0.4
last3_D_133_mean,1.3310699939727784,0.4
diff_R_9_std,1.3215859651565551,0.6
last3_oneHot_B_38_700.0_sum,1.3177360057830811,0.4
ym_rank_R_17_sum,1.3145100116729735,0.6
